PROVNUM,day_of_week,CNA_contract_hours_mean,CNA_contract_hours_min,CNA_contract_hours_max
335331,Saturday,1.8269230769230769,0.0,11.5
335263,Friday,1.8115384615384615,0.0,23.55
335410,Thursday,1.8076923076923077,0.0,8.25
335309,Sunday,1.8076923076923077,0.0,8.0
335419,Wednesday,1.7884615384615385,0.0,8.25
335713,Sunday,1.7692307692307692,0.0,7.5
335701,Sunday,1.75,0.0,7.75
335562,Wednesday,1.7307692307692308,0.0,22.5
335061,Monday,1.7307692307692308,0.0,7.0
335747,Friday,1.7307692307692308,0.0,7.5
335225,Sunday,1.7307692307692308,0.0,7.75
335721,Thursday,1.6923076923076923,0.0,12.0
335804,Saturday,1.6923076923076923,0.0,7.25
335004,Monday,1.6923076923076923,0.0,15.27
335844,Thursday,1.6738461538461538,0.0,7.57
335804,Sunday,1.6730769230769231,0.0,7.25
335701,Wednesday,1.6730769230769231,0.0,7.5
335803,Wednesday,1.6715384615384616,0.0,7.66
335490,Monday,1.6684615384615382,0.0,12.04
335159,Monday,1.6638461538461538,0.0,7.5
335162,Thursday,1.6153846153846154,0.0,7.5
335159,Thursday,1.613076923076923,0.0,13.82
335083,Monday,1.5961538461538463,0.0,20.75
335792,Friday,1.5769230769230769,0.0,6.0
335524,Friday,1.5769230769230769,0.0,8.5
335831,Friday,1.5769230769230769,0.0,7.0
335803,Tuesday,1.5461538461538462,0.0,6.6
335627,Sunday,1.5384615384615385,0.0,2.0
335214,Saturday,1.536153846153846,0.0,7.0
335263,Saturday,1.5292307692307692,0.0,19.88
335214,Thursday,1.5053846153846153,0.0,14.0
335524,Tuesday,1.5,0.0,5.25
335587,Saturday,1.4738461538461538,0.0,11.58
335527,Wednesday,1.4615384615384615,0.0,7.5
335524,Monday,1.4615384615384615,0.0,8.5
335027,Wednesday,1.4430769230769231,0.0,7.15
335661,Saturday,1.4423076923076923,0.0,11.25
335419,Monday,1.4230769230769231,0.0,7.5
335255,Saturday,1.4230769230769231,0.0,11.5
335160,Thursday,1.4230769230769231,0.0,12.0
335524,Thursday,1.3653846153846154,0.0,5.75
335556,Friday,1.3269230769230769,0.0,6.0
335419,Friday,1.3176923076923077,0.0,7.5
335214,Friday,1.3038461538461539,0.0,14.0
335263,Thursday,1.283076923076923,0.0,16.68
335661,Friday,1.2692307692307692,0.0,9.5
335263,Sunday,1.2461538461538462,0.0,8.7
335826,Wednesday,1.2338461538461538,0.0,8.5
335294,Thursday,1.2307692307692308,0.0,8.5
335520,Sunday,1.2307692307692308,0.0,8.0
335351,Thursday,1.2207692307692306,0.0,8.61
335351,Monday,1.1930769230769231,0.0,7.25
335350,Wednesday,1.1923076923076923,0.0,8.25
335687,Tuesday,1.1923076923076923,0.0,7.25
335255,Sunday,1.176923076923077,0.0,7.7
335705,Friday,1.1730769230769231,0.0,7.5
335705,Wednesday,1.1730769230769231,0.0,8.5
335705,Saturday,1.1730769230769231,0.0,7.25
335419,Thursday,1.166153846153846,0.0,7.98
335764,Sunday,1.1538461538461537,0.0,7.5
335255,Monday,1.1538461538461537,0.0,7.5
335614,Sunday,1.1538461538461537,0.0,15.0
335213,Saturday,1.1538461538461537,0.0,7.5
335527,Monday,1.1538461538461537,0.0,7.5
335458,Monday,1.1538461538461537,0.0,7.5
335764,Saturday,1.143846153846154,0.0,7.5
335350,Thursday,1.1346153846153846,0.0,7.5
335486,Monday,1.133076923076923,0.0,7.23
335162,Wednesday,1.1153846153846154,0.0,8.0
335159,Saturday,1.1,0.0,7.35
335831,Sunday,1.0961538461538463,0.0,7.25
335490,Friday,1.0861538461538462,0.0,7.3
335141,Monday,1.0769230769230769,0.0,14.0
335213,Sunday,1.0769230769230769,0.0,7.5
335110,Monday,1.0769230769230769,0.0,14.0
335350,Friday,1.0384615384615385,0.0,7.25
335299,Thursday,1.0192307692307692,0.0,7.5
335792,Monday,1.0,0.0,7.0
335350,Monday,1.0,0.0,6.75
335214,Sunday,1.0,0.0,7.0
335725,Sunday,1.0,0.0,13.0
335711,Sunday,0.9807692307692307,0.0,1.75
335485,Sunday,0.9746153846153847,0.0,6.92
335061,Friday,0.9615384615384616,0.0,7.25
335800,Friday,0.9423076923076923,0.0,12.25
335061,Tuesday,0.9230769230769231,0.0,6.5
335721,Monday,0.9230769230769231,0.0,12.0
335721,Tuesday,0.9230769230769231,0.0,12.0
335034,Sunday,0.9230769230769231,0.0,12.0
335110,Sunday,0.9230769230769231,0.0,12.0
335331,Wednesday,0.9038461538461539,0.0,11.75
335721,Friday,0.8846153846153846,0.0,11.5
335687,Thursday,0.8461538461538461,0.0,7.5
335687,Saturday,0.8269230769230769,0.0,7.25
335351,Wednesday,0.763846153846154,0.0,8.63
335661,Sunday,0.75,0.0,9.75
335188,Friday,0.75,0.0,5.0
335711,Saturday,0.7307692307692307,0.0,9.5
335556,Monday,0.7307692307692307,0.0,4.5
335721,Saturday,0.7292307692307692,0.0,9.48
335350,Sunday,0.7115384615384616,0.0,8.25
335826,Sunday,0.6730769230769231,0.0,8.75
335160,Friday,0.6730769230769231,0.0,7.75
335351,Saturday,0.6692307692307692,0.0,7.45
335351,Tuesday,0.6584615384615383,0.0,7.31
335351,Friday,0.6561538461538462,0.0,7.25
335351,Sunday,0.6538461538461539,0.0,8.5
335160,Saturday,0.6538461538461539,0.0,6.5
335490,Wednesday,0.6307692307692307,0.0,7.5
335540,Monday,0.5961538461538461,0.0,7.75
335309,Monday,0.5961538461538461,0.0,7.75
335389,Saturday,0.5961538461538461,0.0,7.75
335458,Saturday,0.5961538461538461,0.0,7.75
335800,Tuesday,0.5961538461538461,0.0,7.75
335162,Friday,0.5961538461538461,0.0,7.0
335188,Thursday,0.5961538461538461,0.0,7.75
335661,Tuesday,0.5961538461538461,0.0,5.25
335562,Sunday,0.5923076923076923,0.0,7.7
335713,Wednesday,0.5846153846153845,0.0,7.6
335342,Tuesday,0.5769230769230769,0.0,7.5
335524,Wednesday,0.5769230769230769,0.0,3.25
335800,Thursday,0.5769230769230769,0.0,7.5
335148,Tuesday,0.5769230769230769,0.0,7.5
335800,Wednesday,0.5769230769230769,0.0,7.5
335213,Wednesday,0.5769230769230769,0.0,7.5
335110,Saturday,0.5769230769230769,0.0,7.5
335713,Monday,0.5769230769230769,0.0,7.5
335255,Wednesday,0.5769230769230769,0.0,7.5
335859,Thursday,0.5769230769230769,0.0,7.5
335527,Tuesday,0.5769230769230769,0.0,7.5
335527,Thursday,0.5769230769230769,0.0,7.5
335614,Thursday,0.5769230769230769,0.0,7.5
335159,Friday,0.5753846153846154,0.0,7.48
335255,Thursday,0.5615384615384615,0.0,7.3
335350,Tuesday,0.5576923076923077,0.0,7.25
335695,Saturday,0.5576923076923077,0.0,7.25
335141,Tuesday,0.5576923076923077,0.0,7.25
335141,Friday,0.5576923076923077,0.0,7.25
335486,Wednesday,0.5423076923076923,0.0,7.05
335570,Sunday,0.5384615384615384,0.0,7.0
335760,Tuesday,0.5384615384615384,0.0,6.0
335148,Monday,0.5384615384615384,0.0,7.0
335434,Saturday,0.5384615384615384,0.0,7.0
335345,Friday,0.5192307692307693,0.0,6.75
335061,Thursday,0.5192307692307693,0.0,6.75
335213,Monday,0.5,0.0,6.5
335213,Thursday,0.5,0.0,6.5
335263,Monday,0.5,0.0,6.5
335587,Sunday,0.4923076923076923,0.0,4.13
335760,Wednesday,0.4846153846153846,0.0,4.0
335342,Wednesday,0.4807692307692308,0.0,6.25
335713,Tuesday,0.4807692307692308,0.0,6.25
335369,Monday,0.46692307692307694,0.0,6.07
335792,Wednesday,0.46153846153846156,0.0,6.0
335720,Monday,0.46153846153846156,0.0,6.0
335497,Thursday,0.46153846153846156,0.0,6.0
335831,Tuesday,0.46153846153846156,0.0,6.0
335614,Wednesday,0.4230769230769231,0.0,5.5
335162,Tuesday,0.4230769230769231,0.0,5.5
335558,Saturday,0.38461538461538464,0.0,1.0
335061,Wednesday,0.23076923076923078,0.0,3.0
335255,Tuesday,0.15384615384615385,0.0,2.0
335213,Friday,0.15384615384615385,0.0,1.0
335661,Thursday,0.11538461538461539,0.0,1.5
335556,Thursday,0.09615384615384616,0.0,1.25
335213,Tuesday,0.07692307692307693,0.0,1.0
335876,Sunday,0.0,0.0,0.0
335769,Thursday,0.0,0.0,0.0
335769,Saturday,0.0,0.0,0.0
335769,Sunday,0.0,0.0,0.0
335858,Monday,0.0,0.0,0.0
335876,Thursday,0.0,0.0,0.0
335858,Saturday,0.0,0.0,0.0
335876,Tuesday,0.0,0.0,0.0
335858,Sunday,0.0,0.0,0.0
335858,Friday,0.0,0.0,0.0
335769,Wednesday,0.0,0.0,0.0
335769,Tuesday,0.0,0.0,0.0
335858,Thursday,0.0,0.0,0.0
335876,Saturday,0.0,0.0,0.0
335854,Sunday,0.0,0.0,0.0
335769,Monday,0.0,0.0,0.0
335769,Friday,0.0,0.0,0.0
335675,Monday,0.0,0.0,0.0
335878,Sunday,0.0,0.0,0.0
335878,Thursday,0.0,0.0,0.0
335878,Tuesday,0.0,0.0,0.0
335878,Wednesday,0.0,0.0,0.0
33A246,Friday,0.0,0.0,0.0
335652,Wednesday,0.0,0.0,0.0
335652,Tuesday,0.0,0.0,0.0
335652,Thursday,0.0,0.0,0.0
335652,Sunday,0.0,0.0,0.0
335675,Saturday,0.0,0.0,0.0
335652,Saturday,0.0,0.0,0.0
335675,Sunday,0.0,0.0,0.0
33A246,Monday,0.0,0.0,0.0
33A246,Saturday,0.0,0.0,0.0
335675,Thursday,0.0,0.0,0.0
335675,Tuesday,0.0,0.0,0.0
335675,Wednesday,0.0,0.0,0.0
33A246,Sunday,0.0,0.0,0.0
335792,Sunday,0.0,0.0,0.0
33A246,Thursday,0.0,0.0,0.0
33A246,Tuesday,0.0,0.0,0.0
335854,Monday,0.0,0.0,0.0
335854,Friday,0.0,0.0,0.0
335853,Wednesday,0.0,0.0,0.0
335853,Tuesday,0.0,0.0,0.0
335793,Friday,0.0,0.0,0.0
335675,Friday,0.0,0.0,0.0
335674,Wednesday,0.0,0.0,0.0
335674,Tuesday,0.0,0.0,0.0
335784,Friday,0.0,0.0,0.0
335768,Wednesday,0.0,0.0,0.0
335876,Wednesday,0.0,0.0,0.0
335878,Friday,0.0,0.0,0.0
335784,Tuesday,0.0,0.0,0.0
335784,Thursday,0.0,0.0,0.0
335784,Sunday,0.0,0.0,0.0
335784,Saturday,0.0,0.0,0.0
335768,Tuesday,0.0,0.0,0.0
335768,Thursday,0.0,0.0,0.0
335768,Sunday,0.0,0.0,0.0
335768,Saturday,0.0,0.0,0.0
335784,Monday,0.0,0.0,0.0
335878,Monday,0.0,0.0,0.0
335674,Thursday,0.0,0.0,0.0
335878,Saturday,0.0,0.0,0.0
335768,Monday,0.0,0.0,0.0
335768,Friday,0.0,0.0,0.0
335854,Wednesday,0.0,0.0,0.0
335854,Tuesday,0.0,0.0,0.0
335854,Thursday,0.0,0.0,0.0
335858,Tuesday,0.0,0.0,0.0
335854,Saturday,0.0,0.0,0.0
335674,Friday,0.0,0.0,0.0
335674,Monday,0.0,0.0,0.0
335674,Saturday,0.0,0.0,0.0
335674,Sunday,0.0,0.0,0.0
335876,Monday,0.0,0.0,0.0
335785,Sunday,0.0,0.0,0.0
335858,Wednesday,0.0,0.0,0.0
335863,Sunday,0.0,0.0,0.0
335662,Tuesday,0.0,0.0,0.0
335662,Wednesday,0.0,0.0,0.0
335785,Wednesday,0.0,0.0,0.0
335870,Friday,0.0,0.0,0.0
335870,Monday,0.0,0.0,0.0
335870,Saturday,0.0,0.0,0.0
335870,Sunday,0.0,0.0,0.0
335863,Wednesday,0.0,0.0,0.0
335863,Tuesday,0.0,0.0,0.0
335863,Thursday,0.0,0.0,0.0
335870,Thursday,0.0,0.0,0.0
335863,Saturday,0.0,0.0,0.0
335790,Friday,0.0,0.0,0.0
335667,Friday,0.0,0.0,0.0
335667,Monday,0.0,0.0,0.0
335667,Saturday,0.0,0.0,0.0
335667,Sunday,0.0,0.0,0.0
335870,Tuesday,0.0,0.0,0.0
335870,Wednesday,0.0,0.0,0.0
335667,Thursday,0.0,0.0,0.0
335667,Tuesday,0.0,0.0,0.0
335667,Wednesday,0.0,0.0,0.0
335668,Friday,0.0,0.0,0.0
335668,Monday,0.0,0.0,0.0
335662,Thursday,0.0,0.0,0.0
335662,Sunday,0.0,0.0,0.0
335859,Friday,0.0,0.0,0.0
335790,Wednesday,0.0,0.0,0.0
335869,Friday,0.0,0.0,0.0
335869,Monday,0.0,0.0,0.0
335678,Friday,0.0,0.0,0.0
335869,Saturday,0.0,0.0,0.0
335869,Sunday,0.0,0.0,0.0
335865,Wednesday,0.0,0.0,0.0
335865,Tuesday,0.0,0.0,0.0
335865,Thursday,0.0,0.0,0.0
335869,Thursday,0.0,0.0,0.0
335869,Tuesday,0.0,0.0,0.0
335869,Wednesday,0.0,0.0,0.0
335865,Sunday,0.0,0.0,0.0
335790,Monday,0.0,0.0,0.0
335865,Saturday,0.0,0.0,0.0
335865,Monday,0.0,0.0,0.0
335865,Friday,0.0,0.0,0.0
335790,Tuesday,0.0,0.0,0.0
335661,Wednesday,0.0,0.0,0.0
335662,Friday,0.0,0.0,0.0
335662,Monday,0.0,0.0,0.0
335662,Saturday,0.0,0.0,0.0
335790,Thursday,0.0,0.0,0.0
335790,Sunday,0.0,0.0,0.0
335790,Saturday,0.0,0.0,0.0
335668,Saturday,0.0,0.0,0.0
335871,Friday,0.0,0.0,0.0
335871,Monday,0.0,0.0,0.0
335859,Sunday,0.0,0.0,0.0
335873,Tuesday,0.0,0.0,0.0
335859,Wednesday,0.0,0.0,0.0
335672,Friday,0.0,0.0,0.0
335672,Monday,0.0,0.0,0.0
335672,Saturday,0.0,0.0,0.0
335873,Wednesday,0.0,0.0,0.0
335874,Friday,0.0,0.0,0.0
335874,Monday,0.0,0.0,0.0
335874,Saturday,0.0,0.0,0.0
335874,Sunday,0.0,0.0,0.0
335859,Tuesday,0.0,0.0,0.0
335874,Thursday,0.0,0.0,0.0
335871,Saturday,0.0,0.0,0.0
335770,Monday,0.0,0.0,0.0
335874,Tuesday,0.0,0.0,0.0
335874,Wednesday,0.0,0.0,0.0
335876,Friday,0.0,0.0,0.0
335770,Friday,0.0,0.0,0.0
335859,Saturday,0.0,0.0,0.0
335859,Monday,0.0,0.0,0.0
335672,Sunday,0.0,0.0,0.0
335672,Thursday,0.0,0.0,0.0
335672,Tuesday,0.0,0.0,0.0
335672,Wednesday,0.0,0.0,0.0
335770,Saturday,0.0,0.0,0.0
335770,Sunday,0.0,0.0,0.0
335770,Thursday,0.0,0.0,0.0
335770,Tuesday,0.0,0.0,0.0
335871,Sunday,0.0,0.0,0.0
335871,Thursday,0.0,0.0,0.0
335668,Sunday,0.0,0.0,0.0
335871,Tuesday,0.0,0.0,0.0
335871,Wednesday,0.0,0.0,0.0
335873,Friday,0.0,0.0,0.0
335873,Monday,0.0,0.0,0.0
335873,Saturday,0.0,0.0,0.0
335873,Sunday,0.0,0.0,0.0
335873,Thursday,0.0,0.0,0.0
335668,Thursday,0.0,0.0,0.0
335668,Tuesday,0.0,0.0,0.0
335785,Tuesday,0.0,0.0,0.0
335668,Wednesday,0.0,0.0,0.0
335863,Monday,0.0,0.0,0.0
335785,Thursday,0.0,0.0,0.0
335863,Friday,0.0,0.0,0.0
335652,Monday,0.0,0.0,0.0
335785,Saturday,0.0,0.0,0.0
335785,Monday,0.0,0.0,0.0
335785,Friday,0.0,0.0,0.0
335784,Wednesday,0.0,0.0,0.0
335770,Wednesday,0.0,0.0,0.0
335793,Monday,0.0,0.0,0.0
335730,Monday,0.0,0.0,0.0
335678,Monday,0.0,0.0,0.0
335829,Wednesday,0.0,0.0,0.0
335829,Friday,0.0,0.0,0.0
335829,Monday,0.0,0.0,0.0
335829,Saturday,0.0,0.0,0.0
335829,Sunday,0.0,0.0,0.0
335829,Thursday,0.0,0.0,0.0
335829,Tuesday,0.0,0.0,0.0
335742,Monday,0.0,0.0,0.0
335739,Wednesday,0.0,0.0,0.0
335742,Saturday,0.0,0.0,0.0
335713,Thursday,0.0,0.0,0.0
335713,Friday,0.0,0.0,0.0
335742,Sunday,0.0,0.0,0.0
335742,Thursday,0.0,0.0,0.0
335742,Tuesday,0.0,0.0,0.0
335742,Friday,0.0,0.0,0.0
335716,Friday,0.0,0.0,0.0
335831,Monday,0.0,0.0,0.0
335718,Saturday,0.0,0.0,0.0
335828,Tuesday,0.0,0.0,0.0
335828,Wednesday,0.0,0.0,0.0
335718,Wednesday,0.0,0.0,0.0
335718,Tuesday,0.0,0.0,0.0
335718,Thursday,0.0,0.0,0.0
335718,Sunday,0.0,0.0,0.0
335718,Monday,0.0,0.0,0.0
335716,Monday,0.0,0.0,0.0
335718,Friday,0.0,0.0,0.0
335716,Wednesday,0.0,0.0,0.0
335716,Tuesday,0.0,0.0,0.0
335716,Thursday,0.0,0.0,0.0
335716,Sunday,0.0,0.0,0.0
335716,Saturday,0.0,0.0,0.0
335816,Friday,0.0,0.0,0.0
335831,Thursday,0.0,0.0,0.0
335752,Friday,0.0,0.0,0.0
335747,Tuesday,0.0,0.0,0.0
335704,Monday,0.0,0.0,0.0
335704,Friday,0.0,0.0,0.0
335814,Monday,0.0,0.0,0.0
335814,Friday,0.0,0.0,0.0
335700,Wednesday,0.0,0.0,0.0
335747,Monday,0.0,0.0,0.0
335750,Friday,0.0,0.0,0.0
335704,Sunday,0.0,0.0,0.0
335750,Monday,0.0,0.0,0.0
335750,Saturday,0.0,0.0,0.0
335750,Sunday,0.0,0.0,0.0
335750,Thursday,0.0,0.0,0.0
335700,Tuesday,0.0,0.0,0.0
335750,Tuesday,0.0,0.0,0.0
335704,Saturday,0.0,0.0,0.0
335704,Thursday,0.0,0.0,0.0
335831,Wednesday,0.0,0.0,0.0
335832,Wednesday,0.0,0.0,0.0
335832,Friday,0.0,0.0,0.0
335832,Monday,0.0,0.0,0.0
335832,Saturday,0.0,0.0,0.0
335832,Sunday,0.0,0.0,0.0
335832,Thursday,0.0,0.0,0.0
335832,Tuesday,0.0,0.0,0.0
335814,Wednesday,0.0,0.0,0.0
335704,Tuesday,0.0,0.0,0.0
335814,Tuesday,0.0,0.0,0.0
335814,Thursday,0.0,0.0,0.0
335814,Sunday,0.0,0.0,0.0
335742,Wednesday,0.0,0.0,0.0
335814,Saturday,0.0,0.0,0.0
335704,Wednesday,0.0,0.0,0.0
335828,Thursday,0.0,0.0,0.0
335828,Sunday,0.0,0.0,0.0
335828,Saturday,0.0,0.0,0.0
335818,Monday,0.0,0.0,0.0
335732,Wednesday,0.0,0.0,0.0
335818,Wednesday,0.0,0.0,0.0
335818,Tuesday,0.0,0.0,0.0
335818,Thursday,0.0,0.0,0.0
335818,Sunday,0.0,0.0,0.0
335818,Saturday,0.0,0.0,0.0
335737,Friday,0.0,0.0,0.0
335732,Thursday,0.0,0.0,0.0
335737,Monday,0.0,0.0,0.0
335737,Saturday,0.0,0.0,0.0
335737,Sunday,0.0,0.0,0.0
335823,Friday,0.0,0.0,0.0
335823,Monday,0.0,0.0,0.0
335823,Saturday,0.0,0.0,0.0
335732,Tuesday,0.0,0.0,0.0
335732,Sunday,0.0,0.0,0.0
335816,Monday,0.0,0.0,0.0
335727,Thursday,0.0,0.0,0.0
335727,Wednesday,0.0,0.0,0.0
335730,Saturday,0.0,0.0,0.0
335730,Sunday,0.0,0.0,0.0
335730,Thursday,0.0,0.0,0.0
335730,Tuesday,0.0,0.0,0.0
335727,Tuesday,0.0,0.0,0.0
335727,Sunday,0.0,0.0,0.0
335732,Saturday,0.0,0.0,0.0
335727,Saturday,0.0,0.0,0.0
335727,Monday,0.0,0.0,0.0
335727,Friday,0.0,0.0,0.0
335730,Wednesday,0.0,0.0,0.0
335732,Friday,0.0,0.0,0.0
335732,Monday,0.0,0.0,0.0
335823,Sunday,0.0,0.0,0.0
335823,Thursday,0.0,0.0,0.0
335823,Tuesday,0.0,0.0,0.0
335827,Tuesday,0.0,0.0,0.0
335816,Wednesday,0.0,0.0,0.0
335827,Friday,0.0,0.0,0.0
335827,Monday,0.0,0.0,0.0
335827,Saturday,0.0,0.0,0.0
335827,Sunday,0.0,0.0,0.0
335827,Thursday,0.0,0.0,0.0
335816,Tuesday,0.0,0.0,0.0
335823,Wednesday,0.0,0.0,0.0
335827,Wednesday,0.0,0.0,0.0
335828,Friday,0.0,0.0,0.0
335816,Thursday,0.0,0.0,0.0
335816,Sunday,0.0,0.0,0.0
335816,Saturday,0.0,0.0,0.0
335828,Monday,0.0,0.0,0.0
335818,Friday,0.0,0.0,0.0
335739,Tuesday,0.0,0.0,0.0
335739,Thursday,0.0,0.0,0.0
335825,Wednesday,0.0,0.0,0.0
335825,Tuesday,0.0,0.0,0.0
335825,Thursday,0.0,0.0,0.0
335825,Sunday,0.0,0.0,0.0
335739,Monday,0.0,0.0,0.0
335739,Friday,0.0,0.0,0.0
335737,Wednesday,0.0,0.0,0.0
335737,Tuesday,0.0,0.0,0.0
335721,Sunday,0.0,0.0,0.0
335737,Thursday,0.0,0.0,0.0
335825,Saturday,0.0,0.0,0.0
335825,Monday,0.0,0.0,0.0
335721,Wednesday,0.0,0.0,0.0
335825,Friday,0.0,0.0,0.0
335750,Wednesday,0.0,0.0,0.0
335752,Monday,0.0,0.0,0.0
335678,Saturday,0.0,0.0,0.0
335800,Saturday,0.0,0.0,0.0
335759,Saturday,0.0,0.0,0.0
335759,Sunday,0.0,0.0,0.0
335759,Thursday,0.0,0.0,0.0
335759,Tuesday,0.0,0.0,0.0
335759,Wednesday,0.0,0.0,0.0
335800,Sunday,0.0,0.0,0.0
335800,Monday,0.0,0.0,0.0
335759,Friday,0.0,0.0,0.0
335848,Friday,0.0,0.0,0.0
335848,Monday,0.0,0.0,0.0
335848,Saturday,0.0,0.0,0.0
335680,Wednesday,0.0,0.0,0.0
335680,Tuesday,0.0,0.0,0.0
335680,Thursday,0.0,0.0,0.0
335759,Monday,0.0,0.0,0.0
335684,Friday,0.0,0.0,0.0
335848,Sunday,0.0,0.0,0.0
335685,Saturday,0.0,0.0,0.0
335757,Tuesday,0.0,0.0,0.0
335757,Wednesday,0.0,0.0,0.0
335685,Wednesday,0.0,0.0,0.0
335685,Tuesday,0.0,0.0,0.0
335685,Thursday,0.0,0.0,0.0
335685,Sunday,0.0,0.0,0.0
335685,Monday,0.0,0.0,0.0
335684,Monday,0.0,0.0,0.0
335685,Friday,0.0,0.0,0.0
335684,Wednesday,0.0,0.0,0.0
335684,Tuesday,0.0,0.0,0.0
335684,Thursday,0.0,0.0,0.0
335684,Sunday,0.0,0.0,0.0
335684,Saturday,0.0,0.0,0.0
335680,Sunday,0.0,0.0,0.0
335848,Thursday,0.0,0.0,0.0
335752,Saturday,0.0,0.0,0.0
335793,Thursday,0.0,0.0,0.0
335766,Saturday,0.0,0.0,0.0
335766,Sunday,0.0,0.0,0.0
335766,Thursday,0.0,0.0,0.0
335766,Tuesday,0.0,0.0,0.0
335766,Wednesday,0.0,0.0,0.0
335793,Tuesday,0.0,0.0,0.0
335793,Sunday,0.0,0.0,0.0
335766,Friday,0.0,0.0,0.0
335793,Saturday,0.0,0.0,0.0
335853,Friday,0.0,0.0,0.0
335853,Monday,0.0,0.0,0.0
335853,Saturday,0.0,0.0,0.0
335853,Sunday,0.0,0.0,0.0
335853,Thursday,0.0,0.0,0.0
335766,Monday,0.0,0.0,0.0
335793,Wednesday,0.0,0.0,0.0
335848,Tuesday,0.0,0.0,0.0
335679,Sunday,0.0,0.0,0.0
335680,Saturday,0.0,0.0,0.0
335680,Monday,0.0,0.0,0.0
335680,Friday,0.0,0.0,0.0
335679,Wednesday,0.0,0.0,0.0
335679,Tuesday,0.0,0.0,0.0
335679,Thursday,0.0,0.0,0.0
335679,Saturday,0.0,0.0,0.0
335848,Wednesday,0.0,0.0,0.0
335679,Monday,0.0,0.0,0.0
335679,Friday,0.0,0.0,0.0
335678,Wednesday,0.0,0.0,0.0
335678,Tuesday,0.0,0.0,0.0
335678,Thursday,0.0,0.0,0.0
335678,Sunday,0.0,0.0,0.0
335757,Thursday,0.0,0.0,0.0
335757,Sunday,0.0,0.0,0.0
335690,Friday,0.0,0.0,0.0
335696,Monday,0.0,0.0,0.0
335755,Wednesday,0.0,0.0,0.0
335756,Friday,0.0,0.0,0.0
335756,Monday,0.0,0.0,0.0
335696,Thursday,0.0,0.0,0.0
335696,Sunday,0.0,0.0,0.0
335696,Saturday,0.0,0.0,0.0
335696,Friday,0.0,0.0,0.0
335755,Thursday,0.0,0.0,0.0
335695,Tuesday,0.0,0.0,0.0
335756,Saturday,0.0,0.0,0.0
335756,Sunday,0.0,0.0,0.0
335756,Thursday,0.0,0.0,0.0
335756,Tuesday,0.0,0.0,0.0
335756,Wednesday,0.0,0.0,0.0
335755,Tuesday,0.0,0.0,0.0
335696,Tuesday,0.0,0.0,0.0
335690,Monday,0.0,0.0,0.0
335700,Sunday,0.0,0.0,0.0
335752,Sunday,0.0,0.0,0.0
335752,Thursday,0.0,0.0,0.0
335752,Tuesday,0.0,0.0,0.0
335752,Wednesday,0.0,0.0,0.0
335804,Wednesday,0.0,0.0,0.0
335700,Thursday,0.0,0.0,0.0
335700,Saturday,0.0,0.0,0.0
335696,Wednesday,0.0,0.0,0.0
335700,Monday,0.0,0.0,0.0
335700,Friday,0.0,0.0,0.0
335755,Friday,0.0,0.0,0.0
335755,Monday,0.0,0.0,0.0
335755,Saturday,0.0,0.0,0.0
335755,Sunday,0.0,0.0,0.0
335695,Monday,0.0,0.0,0.0
335804,Tuesday,0.0,0.0,0.0
335804,Thursday,0.0,0.0,0.0
335691,Saturday,0.0,0.0,0.0
335692,Monday,0.0,0.0,0.0
335692,Friday,0.0,0.0,0.0
335691,Wednesday,0.0,0.0,0.0
335691,Tuesday,0.0,0.0,0.0
335691,Thursday,0.0,0.0,0.0
335691,Sunday,0.0,0.0,0.0
335691,Monday,0.0,0.0,0.0
335804,Monday,0.0,0.0,0.0
335691,Friday,0.0,0.0,0.0
335690,Wednesday,0.0,0.0,0.0
335690,Tuesday,0.0,0.0,0.0
335690,Thursday,0.0,0.0,0.0
335690,Sunday,0.0,0.0,0.0
335690,Saturday,0.0,0.0,0.0
335692,Saturday,0.0,0.0,0.0
335692,Sunday,0.0,0.0,0.0
335692,Thursday,0.0,0.0,0.0
335692,Tuesday,0.0,0.0,0.0
335692,Wednesday,0.0,0.0,0.0
335730,Friday,0.0,0.0,0.0
335757,Saturday,0.0,0.0,0.0
335757,Monday,0.0,0.0,0.0
335694,Friday,0.0,0.0,0.0
335694,Monday,0.0,0.0,0.0
335694,Saturday,0.0,0.0,0.0
335694,Sunday,0.0,0.0,0.0
335757,Friday,0.0,0.0,0.0
335694,Thursday,0.0,0.0,0.0
335694,Tuesday,0.0,0.0,0.0
335694,Wednesday,0.0,0.0,0.0
335804,Friday,0.0,0.0,0.0
335003,Friday,0.0,0.0,0.0
335482,Sunday,0.0,0.0,0.0
335652,Friday,0.0,0.0,0.0
335308,Sunday,0.0,0.0,0.0
335297,Thursday,0.0,0.0,0.0
335297,Tuesday,0.0,0.0,0.0
335297,Wednesday,0.0,0.0,0.0
335299,Tuesday,0.0,0.0,0.0
335308,Friday,0.0,0.0,0.0
335308,Monday,0.0,0.0,0.0
335308,Saturday,0.0,0.0,0.0
335308,Thursday,0.0,0.0,0.0
335285,Saturday,0.0,0.0,0.0
335308,Tuesday,0.0,0.0,0.0
335308,Wednesday,0.0,0.0,0.0
335311,Friday,0.0,0.0,0.0
335311,Monday,0.0,0.0,0.0
335311,Saturday,0.0,0.0,0.0
335311,Sunday,0.0,0.0,0.0
335311,Thursday,0.0,0.0,0.0
335297,Monday,0.0,0.0,0.0
335297,Friday,0.0,0.0,0.0
