WorkDate,day_of_week,CNA_contract_hours
2024-02-23,Friday,0.0
2024-02-24,Saturday,0.0
2024-02-25,Sunday,0.0
2024-02-26,Monday,0.0
2024-02-27,Tuesday,0.0
2024-02-28,Wednesday,0.0
2024-02-29,Thursday,0.0
2024-03-01,Friday,0.0
2024-03-02,Saturday,0.0
2024-03-03,Sunday,0.0
2024-03-04,Monday,0.0
2024-03-05,Tuesday,0.0
2024-03-06,Wednesday,0.0
2024-03-07,Thursday,0.0
2024-03-08,Friday,0.0
2024-03-09,Saturday,0.0
2024-03-10,Sunday,0.0
2024-03-11,Monday,0.0
2024-03-12,Tuesday,0.0
2024-03-13,Wednesday,0.0
2024-03-14,Thursday,0.0
2024-03-15,Friday,0.0
2024-03-16,Saturday,0.0
2024-03-17,Sunday,0.0
2024-03-18,Monday,0.0
2024-03-19,Tuesday,0.0
2024-03-20,Wednesday,0.0
2024-03-21,Thursday,0.0
2024-03-22,Friday,0.0
2024-03-23,Saturday,0.0
2024-03-24,Sunday,0.0
2024-03-25,Monday,0.0
2024-03-26,Tuesday,0.0
2024-03-27,Wednesday,0.0
2024-03-28,Thursday,0.0
2024-03-29,Friday,0.0
2024-03-30,Saturday,0.0
2024-03-31,Sunday,0.0
2024-01-01,Monday,274.5
2024-01-02,Tuesday,199.25
2024-01-03,Wednesday,178.5
2024-01-04,Thursday,152.0
2024-01-05,Friday,180.0
2024-01-06,Saturday,186.0
2024-01-07,Sunday,202.0
2024-01-08,Monday,159.25
2024-01-09,Tuesday,156.75
2024-01-10,Wednesday,110.75
2024-01-11,Thursday,104.75
2024-01-12,Friday,159.5
2024-01-13,Saturday,183.5
2024-01-14,Sunday,146.0
2024-01-15,Monday,133.5
2024-01-16,Tuesday,165.5
2024-01-17,Wednesday,166.25
2024-01-18,Thursday,175.25
2024-01-19,Friday,184.75
2024-01-20,Saturday,223.5
2024-01-21,Sunday,181.0
2024-01-22,Monday,163.5
2024-01-23,Tuesday,95.5
2024-01-24,Wednesday,112.25
2024-01-25,Thursday,97.5
2024-01-26,Friday,138.5
2024-01-27,Saturday,175.5
2024-01-28,Sunday,142.0
2024-01-29,Monday,96.0
2024-01-30,Tuesday,76.5
2024-01-31,Wednesday,114.75
2024-02-01,Thursday,149.5
2024-02-02,Friday,132.75
2024-02-03,Saturday,142.25
2024-02-04,Sunday,145.25
2024-02-05,Monday,112.5
2024-02-06,Tuesday,76.0
2024-02-07,Wednesday,77.0
2024-02-08,Thursday,90.0
2024-02-09,Friday,127.5
2024-02-10,Saturday,209.5
2024-02-11,Sunday,164.0
2024-02-12,Monday,88.5
2024-02-13,Tuesday,187.5
2024-02-14,Wednesday,83.75
2024-02-15,Thursday,139.0
2024-02-16,Friday,177.5
2024-02-17,Saturday,166.25
2024-02-18,Sunday,170.0
2024-02-19,Monday,141.0
2024-02-20,Tuesday,115.5
2024-02-21,Wednesday,103.25
2024-02-22,Thursday,119.75
2024-02-23,Friday,142.5
2024-02-24,Saturday,173.5
2024-02-25,Sunday,178.5
2024-02-26,Monday,122.5
2024-02-27,Tuesday,145.25
2024-02-28,Wednesday,86.25
2024-02-29,Thursday,145.5
2024-03-01,Friday,130.25
2024-03-02,Saturday,147.75
2024-03-03,Sunday,143.75
2024-03-04,Monday,156.75
2024-03-05,Tuesday,86.5
2024-03-06,Wednesday,96.75
2024-03-07,Thursday,104.25
2024-03-08,Friday,142.25
2024-03-09,Saturday,166.0
2024-03-10,Sunday,135.75
2024-03-11,Monday,115.0
2024-03-12,Tuesday,110.5
2024-03-13,Wednesday,64.5
2024-03-14,Thursday,150.25
2024-03-15,Friday,162.0
2024-03-16,Saturday,171.25
2024-03-17,Sunday,143.5
2024-03-18,Monday,119.0
2024-03-19,Tuesday,96.0
2024-03-20,Wednesday,106.5
2024-03-21,Thursday,123.75
2024-03-22,Friday,141.75
2024-03-23,Saturday,159.5
2024-03-24,Sunday,132.75
2024-03-25,Monday,123.25
2024-03-26,Tuesday,82.0
2024-03-27,Wednesday,86.25
2024-03-28,Thursday,84.0
2024-03-29,Friday,139.75
2024-03-30,Saturday,172.5
2024-03-31,Sunday,135.5
2024-01-01,Monday,0.0
2024-01-02,Tuesday,0.0
2024-01-03,Wednesday,0.0
2024-01-04,Thursday,0.0
2024-01-05,Friday,0.0
2024-01-06,Saturday,0.0
2024-01-07,Sunday,0.0
2024-01-08,Monday,0.0
2024-01-09,Tuesday,0.0
2024-01-10,Wednesday,0.0
2024-01-11,Thursday,0.0
2024-01-12,Friday,0.0
2024-01-13,Saturday,0.0
2024-01-14,Sunday,0.0
2024-01-15,Monday,0.0
2024-01-16,Tuesday,0.0
2024-01-17,Wednesday,0.0
2024-01-18,Thursday,0.0
2024-01-19,Friday,0.0
2024-01-20,Saturday,0.0
2024-01-21,Sunday,0.0
2024-01-22,Monday,0.0
2024-01-23,Tuesday,0.0
2024-01-24,Wednesday,0.0
2024-01-25,Thursday,0.0
2024-01-26,Friday,0.0
2024-01-27,Saturday,0.0
2024-01-28,Sunday,0.0
2024-01-29,Monday,0.0
2024-01-30,Tuesday,0.0
2024-01-31,Wednesday,0.0
2024-02-01,Thursday,0.0
2024-02-02,Friday,0.0
2024-02-03,Saturday,0.0
2024-02-04,Sunday,0.0
2024-02-05,Monday,0.0
2024-02-06,Tuesday,0.0
2024-02-07,Wednesday,0.0
2024-02-08,Thursday,0.0
2024-02-09,Friday,0.0
2024-02-10,Saturday,0.0
2024-02-11,Sunday,0.0
2024-02-12,Monday,0.0
2024-02-13,Tuesday,0.0
2024-02-14,Wednesday,0.0
2024-02-15,Thursday,0.0
2024-02-16,Friday,0.0
2024-02-17,Saturday,0.0
2024-02-18,Sunday,0.0
2024-02-19,Monday,0.0
2024-02-20,Tuesday,0.0
2024-02-21,Wednesday,0.0
2024-02-22,Thursday,0.0
2024-02-23,Friday,0.0
2024-02-24,Saturday,0.0
2024-02-25,Sunday,0.0
2024-02-26,Monday,0.0
2024-02-27,Tuesday,0.0
2024-02-28,Wednesday,0.0
2024-02-29,Thursday,0.0
2024-03-01,Friday,0.0
2024-03-02,Saturday,0.0
2024-03-03,Sunday,0.0
2024-03-04,Monday,0.0
2024-03-05,Tuesday,0.0
2024-03-06,Wednesday,0.0
2024-03-07,Thursday,0.0
2024-03-08,Friday,0.0
2024-03-09,Saturday,0.0
2024-03-10,Sunday,0.0
2024-03-11,Monday,0.0
2024-03-12,Tuesday,0.0
2024-03-13,Wednesday,0.0
2024-03-14,Thursday,0.0
2024-03-15,Friday,0.0
2024-03-16,Saturday,0.0
2024-03-17,Sunday,0.0
2024-03-18,Monday,0.0
2024-03-19,Tuesday,0.0
2024-03-20,Wednesday,0.0
2024-03-21,Thursday,0.0
2024-03-22,Friday,0.0
2024-03-23,Saturday,0.0
2024-03-24,Sunday,0.0
2024-03-25,Monday,0.0
2024-03-26,Tuesday,0.0
2024-03-27,Wednesday,0.0
2024-03-28,Thursday,0.0
2024-03-29,Friday,0.0
2024-03-30,Saturday,0.0
2024-03-31,Sunday,0.0
2024-01-01,Monday,68.75
2024-01-02,Tuesday,90.0
2024-01-03,Wednesday,110.25
2024-01-04,Thursday,122.0
2024-01-05,Friday,82.75
2024-01-06,Saturday,95.0
2024-01-07,Sunday,43.75
2024-01-08,Monday,74.5
2024-01-09,Tuesday,103.25
2024-01-10,Wednesday,124.0
2024-01-11,Thursday,115.25
2024-01-12,Friday,76.25
2024-01-13,Saturday,89.0
2024-01-14,Sunday,83.5
2024-01-15,Monday,94.5
2024-01-16,Tuesday,69.75
2024-01-17,Wednesday,141.5
2024-01-18,Thursday,89.25
2024-01-19,Friday,74.75
2024-01-20,Saturday,102.75
2024-01-21,Sunday,60.25
2024-01-22,Monday,97.25
2024-01-23,Tuesday,104.75
2024-01-24,Wednesday,168.75
2024-01-25,Thursday,116.5
2024-01-26,Friday,87.0
2024-01-27,Saturday,75.0
2024-01-28,Sunday,36.0
2024-01-29,Monday,83.0
2024-01-30,Tuesday,110.75
2024-01-31,Wednesday,129.25
2024-02-01,Thursday,97.0
2024-02-02,Friday,75.75
2024-02-03,Saturday,102.25
2024-02-04,Sunday,63.5
2024-02-05,Monday,94.25
2024-02-06,Tuesday,107.5
2024-02-07,Wednesday,110.75
2024-02-08,Thursday,96.0
2024-02-09,Friday,88.25
2024-02-10,Saturday,102.5
2024-02-11,Sunday,69.5
2024-02-12,Monday,105.75
2024-02-13,Tuesday,70.75
2024-02-14,Wednesday,96.0
2024-02-15,Thursday,101.5
2024-02-16,Friday,64.25
2024-02-17,Saturday,95.25
2024-02-18,Sunday,55.0
2024-02-19,Monday,82.25
2024-02-20,Tuesday,89.0
2024-02-21,Wednesday,95.25
2024-02-22,Thursday,100.75
2024-02-23,Friday,70.75
2024-02-24,Saturday,56.0
2024-02-25,Sunday,36.75
2024-02-26,Monday,112.0
2024-02-27,Tuesday,109.75
2024-02-28,Wednesday,143.0
2024-02-29,Thursday,122.0
2024-03-01,Friday,70.5
2024-03-02,Saturday,86.75
2024-03-03,Sunday,29.5
2024-03-04,Monday,70.0
2024-03-05,Tuesday,88.0
2024-03-06,Wednesday,77.0
2024-03-07,Thursday,89.75
2024-03-08,Friday,89.0
2024-03-09,Saturday,85.0
2024-03-10,Sunday,57.0
2024-03-11,Monday,81.75
2024-03-12,Tuesday,95.75
2024-03-13,Wednesday,92.0
2024-03-14,Thursday,95.5
2024-03-15,Friday,68.75
2024-03-16,Saturday,108.75
2024-03-17,Sunday,55.25
2024-03-18,Monday,82.0
2024-03-19,Tuesday,105.0
2024-03-20,Wednesday,111.25
2024-03-21,Thursday,89.25
2024-03-22,Friday,80.0
2024-03-23,Saturday,71.5
2024-03-24,Sunday,64.0
2024-03-25,Monday,76.5
2024-03-26,Tuesday,95.5
2024-03-27,Wednesday,89.5
2024-03-28,Thursday,100.75
2024-03-29,Friday,55.5
2024-03-30,Saturday,76.25
2024-03-31,Sunday,49.5
2024-01-01,Monday,0.0
2024-01-02,Tuesday,0.0
2024-01-03,Wednesday,0.0
2024-01-04,Thursday,0.0
2024-01-05,Friday,0.0
2024-01-06,Saturday,0.0
2024-01-07,Sunday,0.0
2024-01-08,Monday,0.0
2024-01-09,Tuesday,0.0
2024-01-10,Wednesday,0.0
2024-01-11,Thursday,0.0
2024-01-12,Friday,0.0
2024-01-13,Saturday,0.0
2024-01-14,Sunday,0.0
2024-01-15,Monday,0.0
2024-01-16,Tuesday,0.0
2024-01-17,Wednesday,0.0
2024-01-18,Thursday,0.0
2024-01-19,Friday,0.0
2024-01-20,Saturday,0.0
2024-01-21,Sunday,0.0
2024-01-22,Monday,0.0
2024-01-23,Tuesday,0.0
2024-01-24,Wednesday,0.0
2024-01-25,Thursday,0.0
2024-01-26,Friday,0.0
2024-01-27,Saturday,0.0
2024-01-28,Sunday,0.0
2024-01-29,Monday,0.0
2024-01-30,Tuesday,0.0
2024-01-31,Wednesday,0.0
2024-02-01,Thursday,0.0
2024-02-02,Friday,0.0
2024-02-03,Saturday,0.0
2024-02-04,Sunday,0.0
2024-02-05,Monday,0.0
2024-02-06,Tuesday,0.0
2024-02-07,Wednesday,0.0
2024-02-08,Thursday,0.0
2024-02-09,Friday,0.0
2024-02-10,Saturday,0.0
2024-02-11,Sunday,0.0
2024-02-12,Monday,0.0
2024-02-13,Tuesday,0.0
2024-02-14,Wednesday,0.0
2024-02-15,Thursday,0.0
2024-02-16,Friday,0.0
2024-02-17,Saturday,0.0
2024-02-18,Sunday,0.0
2024-02-19,Monday,0.0
2024-02-20,Tuesday,0.0
2024-02-21,Wednesday,0.0
2024-02-22,Thursday,0.0
2024-02-23,Friday,0.0
2024-02-24,Saturday,0.0
2024-02-25,Sunday,0.0
2024-02-26,Monday,0.0
2024-02-27,Tuesday,0.0
2024-02-28,Wednesday,0.0
2024-02-29,Thursday,0.0
2024-03-01,Friday,0.0
2024-03-02,Saturday,0.0
2024-03-03,Sunday,0.0
2024-03-04,Monday,0.0
2024-03-05,Tuesday,0.0
2024-03-06,Wednesday,0.0
2024-03-07,Thursday,0.0
2024-03-08,Friday,0.0
2024-03-09,Saturday,0.0
2024-03-10,Sunday,0.0
2024-03-11,Monday,0.0
2024-03-12,Tuesday,0.0
2024-03-13,Wednesday,0.0
2024-03-14,Thursday,0.0
2024-03-15,Friday,0.0
2024-03-16,Saturday,0.0
2024-03-17,Sunday,0.0
2024-03-18,Monday,0.0
2024-03-19,Tuesday,0.0
2024-03-20,Wednesday,0.0
2024-03-21,Thursday,0.0
2024-03-22,Friday,0.0
2024-03-23,Saturday,0.0
2024-03-24,Sunday,0.0
2024-03-25,Monday,0.0
2024-03-26,Tuesday,0.0
2024-03-27,Wednesday,0.0
2024-03-28,Thursday,0.0
2024-03-29,Friday,0.0
2024-03-30,Saturday,0.0
2024-03-31,Sunday,0.0
2024-01-01,Monday,20.51
2024-01-02,Tuesday,8.06
2024-01-03,Wednesday,7.15
2024-01-04,Thursday,1.07
2024-01-05,Friday,8.04
2024-01-06,Saturday,14.19
2024-01-07,Sunday,20.31
2024-01-08,Monday,1.05
2024-01-09,Tuesday,13.12
2024-01-10,Wednesday,0.0
2024-01-11,Thursday,0.0
2024-01-12,Friday,1.98
2024-01-13,Saturday,21.64
2024-01-14,Sunday,28.08
2024-01-15,Monday,13.1
2024-01-16,Tuesday,0.0
2024-01-17,Wednesday,0.0
2024-01-18,Thursday,2.05
2024-01-19,Friday,14.28
2024-01-20,Saturday,13.14
2024-01-21,Sunday,0.0
2024-01-22,Monday,1.48
2024-01-23,Tuesday,13.25
2024-01-24,Wednesday,0.38
2024-01-25,Thursday,8.06
2024-01-26,Friday,7.12
2024-01-27,Saturday,6.98
2024-01-28,Sunday,7.2
2024-01-29,Monday,6.54
2024-01-30,Tuesday,7.17
2024-01-31,Wednesday,0.0
2024-02-01,Thursday,2.05
2024-02-02,Friday,14.21
2024-02-03,Saturday,8.1
2024-02-04,Sunday,12.95
2024-02-05,Monday,7.1
2024-02-06,Tuesday,7.02
2024-02-07,Wednesday,0.0
2024-02-08,Thursday,0.0
2024-02-09,Friday,2.08
2024-02-10,Saturday,14.92
2024-02-11,Sunday,14.47
2024-02-12,Monday,7.15
2024-02-13,Tuesday,7.73
2024-02-14,Wednesday,7.03
2024-02-15,Thursday,2.11
2024-02-16,Friday,14.28
2024-02-17,Saturday,8.07
2024-02-18,Sunday,8.21
2024-02-19,Monday,8.01
2024-02-20,Tuesday,13.08
2024-02-21,Wednesday,0.0
2024-02-22,Thursday,2.23
2024-02-23,Friday,15.34
2024-02-24,Saturday,15.64
2024-02-25,Sunday,16.55
2024-02-26,Monday,13.06
2024-02-27,Tuesday,0.0
2024-02-28,Wednesday,0.0
2024-02-29,Thursday,2.17
2024-03-01,Friday,14.25
2024-03-02,Saturday,8.46
2024-03-03,Sunday,13.9
2024-03-04,Monday,8.32
2024-03-05,Tuesday,13.05
2024-03-06,Wednesday,2.16
2024-03-07,Thursday,14.3
2024-03-08,Friday,7.22
2024-03-09,Saturday,9.15
2024-03-10,Sunday,11.19
2024-03-11,Monday,1.03
2024-03-12,Tuesday,7.03
2024-03-13,Wednesday,0.0
2024-03-14,Thursday,2.25
2024-03-15,Friday,15.15
2024-03-16,Saturday,13.09
2024-03-17,Sunday,0.0
2024-03-18,Monday,2.24
2024-03-19,Tuesday,13.12
2024-03-20,Wednesday,2.04
2024-03-21,Thursday,14.2
2024-03-22,Friday,8.2
2024-03-23,Saturday,14.1
2024-03-24,Sunday,15.22
2024-03-25,Monday,12.05
2024-03-26,Tuesday,0.0
2024-03-27,Wednesday,0.0
2024-03-28,Thursday,0.98
2024-03-29,Friday,6.8
2024-03-30,Saturday,8.24
2024-03-31,Sunday,13.05
2024-01-01,Monday,51.0
2024-01-02,Tuesday,14.75
2024-01-03,Wednesday,36.5
2024-01-04,Thursday,43.75
2024-01-05,Friday,37.75
2024-01-06,Saturday,42.25
2024-01-07,Sunday,23.25
2024-01-08,Monday,30.0
2024-01-09,Tuesday,28.75
2024-01-10,Wednesday,24.0
2024-01-11,Thursday,22.5
2024-01-12,Friday,35.75
2024-01-13,Saturday,54.5
2024-01-14,Sunday,72.25
2024-01-15,Monday,42.75
2024-01-16,Tuesday,23.75
2024-01-17,Wednesday,36.75
2024-01-18,Thursday,30.0
2024-01-19,Friday,44.75
2024-01-20,Saturday,30.75
2024-01-21,Sunday,35.5
2024-01-22,Monday,30.0
2024-01-23,Tuesday,29.5
2024-01-24,Wednesday,24.0
2024-01-25,Thursday,29.5
2024-01-26,Friday,45.25
2024-01-27,Saturday,44.25
2024-01-28,Sunday,51.25
2024-01-29,Monday,38.0
2024-01-30,Tuesday,30.0
2024-01-31,Wednesday,37.25
2024-02-01,Thursday,38.0
2024-02-02,Friday,53.25
2024-02-03,Saturday,36.75
2024-02-04,Sunday,29.75
2024-02-05,Monday,38.5
2024-02-06,Tuesday,30.5
2024-02-07,Wednesday,38.25
2024-02-08,Thursday,30.5
2024-02-09,Friday,44.75
2024-02-10,Saturday,51.5
2024-02-11,Sunday,50.5
2024-02-12,Monday,45.0
2024-02-13,Tuesday,31.5
2024-02-14,Wednesday,45.25
2024-02-15,Thursday,28.75
2024-02-16,Friday,44.0
2024-02-17,Saturday,29.75
2024-02-18,Sunday,36.25
2024-02-19,Monday,52.0
2024-02-20,Tuesday,30.75
2024-02-21,Wednesday,28.5
2024-02-22,Thursday,23.25
2024-02-23,Friday,44.0
2024-02-24,Saturday,43.75
2024-02-25,Sunday,29.75
2024-02-26,Monday,29.5
2024-02-27,Tuesday,30.0
2024-02-28,Wednesday,28.75
2024-02-29,Thursday,31.5
2024-03-01,Friday,37.5
2024-03-02,Saturday,36.75
2024-03-03,Sunday,35.5
2024-03-04,Monday,35.75
2024-03-05,Tuesday,22.75
2024-03-06,Wednesday,22.5
2024-03-07,Thursday,36.75
2024-03-08,Friday,37.0
2024-03-09,Saturday,50.5
2024-03-10,Sunday,35.75
2024-03-11,Monday,30.0
2024-03-12,Tuesday,15.0
2024-03-13,Wednesday,45.0
2024-03-14,Thursday,35.5
2024-03-15,Friday,30.25
2024-03-16,Saturday,43.75
2024-03-17,Sunday,34.0
2024-03-18,Monday,42.5
2024-03-19,Tuesday,29.75
2024-03-20,Wednesday,44.0
2024-03-21,Thursday,21.0
2024-03-22,Friday,30.5
2024-03-23,Saturday,51.25
2024-03-24,Sunday,51.75
2024-03-25,Monday,29.5
2024-03-26,Tuesday,21.75
2024-03-27,Wednesday,30.75
2024-03-28,Thursday,36.5
2024-03-29,Friday,29.0
2024-03-30,Saturday,21.75
2024-03-31,Sunday,21.5
2024-01-01,Monday,25.5
2024-01-02,Tuesday,50.5
2024-01-03,Wednesday,33.5
2024-01-04,Thursday,40.25
2024-01-05,Friday,36.5
2024-01-06,Saturday,32.0
2024-01-07,Sunday,33.5
2024-01-08,Monday,30.75
2024-01-09,Tuesday,62.0
2024-01-10,Wednesday,78.25
2024-01-11,Thursday,66.0
2024-01-12,Friday,66.0
2024-01-13,Saturday,42.0
2024-01-14,Sunday,27.0
2024-01-15,Monday,35.75
2024-01-16,Tuesday,88.5
2024-01-17,Wednesday,84.75
2024-01-18,Thursday,79.0
2024-01-19,Friday,63.25
2024-01-20,Saturday,34.0
2024-01-21,Sunday,48.0
2024-01-22,Monday,77.75
2024-01-23,Tuesday,80.0
2024-01-24,Wednesday,66.0
2024-01-25,Thursday,82.25
2024-01-26,Friday,52.25
2024-01-27,Saturday,51.25
2024-01-28,Sunday,57.0
2024-01-29,Monday,82.0
2024-01-30,Tuesday,86.25
2024-01-31,Wednesday,59.25
2024-02-01,Thursday,70.0
2024-02-02,Friday,71.25
2024-02-03,Saturday,44.75
2024-02-04,Sunday,55.75
2024-02-05,Monday,85.25
2024-02-06,Tuesday,96.0
2024-02-07,Wednesday,84.0
2024-02-08,Thursday,88.5
2024-02-09,Friday,53.75
2024-02-10,Saturday,45.75
2024-02-11,Sunday,28.25
2024-02-12,Monday,70.25
2024-02-13,Tuesday,82.0
2024-02-14,Wednesday,66.75
2024-02-15,Thursday,47.75
2024-02-16,Friday,49.75
2024-02-17,Saturday,42.75
2024-02-18,Sunday,57.75
2024-02-19,Monday,67.5
2024-02-20,Tuesday,44.25
2024-02-21,Wednesday,47.5
2024-02-22,Thursday,43.5
2024-02-23,Friday,60.25
2024-02-24,Saturday,49.75
2024-02-25,Sunday,50.0
2024-02-26,Monday,79.0
2024-02-27,Tuesday,66.5
2024-02-28,Wednesday,58.25
2024-02-29,Thursday,57.5
2024-03-01,Friday,40.25
2024-03-02,Saturday,56.25
2024-03-03,Sunday,55.5
2024-03-04,Monday,71.25
2024-03-05,Tuesday,66.5
2024-03-06,Wednesday,81.0
2024-03-07,Thursday,69.75
2024-03-08,Friday,66.25
2024-03-09,Saturday,42.0
2024-03-10,Sunday,27.5
2024-03-11,Monday,59.5
2024-03-12,Tuesday,61.25
2024-03-13,Wednesday,54.0
2024-03-14,Thursday,50.0
2024-03-15,Friday,45.93
2024-03-16,Saturday,55.57
2024-03-17,Sunday,34.75
2024-03-18,Monday,60.5
2024-03-19,Tuesday,82.5
2024-03-20,Wednesday,48.75
2024-03-21,Thursday,54.5
2024-03-22,Friday,39.25
2024-03-23,Saturday,38.0
2024-03-24,Sunday,28.5
2024-03-25,Monday,53.25
2024-03-26,Tuesday,68.0
2024-03-27,Wednesday,49.75
2024-03-28,Thursday,55.75
2024-03-29,Friday,48.5
2024-03-30,Saturday,28.75
2024-03-31,Sunday,29.75
2024-01-01,Monday,0.0
2024-01-02,Tuesday,9.5
2024-01-03,Wednesday,24.0
2024-01-04,Thursday,10.0
2024-01-05,Friday,0.0
2024-01-06,Saturday,0.0
2024-01-07,Sunday,0.0
2024-01-08,Monday,22.17
2024-01-09,Tuesday,21.5
2024-01-10,Wednesday,7.17
2024-01-11,Thursday,7.67
2024-01-12,Friday,0.0
2024-01-13,Saturday,0.0
2024-01-14,Sunday,0.0
2024-01-15,Monday,11.5
2024-01-16,Tuesday,12.0
2024-01-17,Wednesday,19.59
2024-01-18,Thursday,7.67
2024-01-19,Friday,0.0
2024-01-20,Saturday,0.0
2024-01-21,Sunday,0.0
2024-01-22,Monday,23.5
2024-01-23,Tuesday,23.5
2024-01-24,Wednesday,0.0
2024-01-25,Thursday,7.67
2024-01-26,Friday,7.17
2024-01-27,Saturday,0.0
2024-01-28,Sunday,0.0
2024-01-29,Monday,10.17
2024-01-30,Tuesday,19.83
2024-01-31,Wednesday,14.83
2024-02-01,Thursday,19.67
2024-02-02,Friday,4.42
2024-02-03,Saturday,0.0
2024-02-04,Sunday,0.0
2024-02-05,Monday,6.5
2024-02-06,Tuesday,22.17
2024-02-07,Wednesday,11.5
2024-02-08,Thursday,7.67
2024-02-09,Friday,17.33
2024-02-10,Saturday,0.0
2024-02-11,Sunday,0.0
2024-02-12,Monday,22.28
2024-02-13,Tuesday,12.0
2024-02-14,Wednesday,0.0
2024-02-15,Thursday,0.0
2024-02-16,Friday,0.0
2024-02-17,Saturday,0.0
2024-02-18,Sunday,12.0
2024-02-19,Monday,0.0
2024-02-20,Tuesday,0.0
2024-02-21,Wednesday,0.0
2024-02-22,Thursday,0.0
2024-02-23,Friday,0.0
2024-02-24,Saturday,0.0
2024-02-25,Sunday,0.0
2024-02-26,Monday,12.0
2024-02-27,Tuesday,12.03
2024-02-28,Wednesday,0.0
2024-02-29,Thursday,0.0
2024-03-01,Friday,4.75
2024-03-02,Saturday,0.0
2024-03-03,Sunday,0.0
2024-03-04,Monday,17.05
2024-03-05,Tuesday,21.5
2024-03-06,Wednesday,8.07
2024-03-07,Thursday,4.0
2024-03-08,Friday,0.0
2024-03-09,Saturday,0.0
2024-03-10,Sunday,0.0
2024-03-11,Monday,20.25
2024-03-12,Tuesday,18.67
2024-03-13,Wednesday,0.0
2024-03-14,Thursday,13.1
2024-03-15,Friday,8.38
2024-03-16,Saturday,0.0
2024-03-17,Sunday,0.0
2024-03-18,Monday,20.17
2024-03-19,Tuesday,12.0
2024-03-20,Wednesday,7.6
2024-03-21,Thursday,6.17
2024-03-22,Friday,14.8
2024-03-23,Saturday,0.0
2024-03-24,Sunday,0.0
2024-03-25,Monday,10.0
2024-03-26,Tuesday,9.78
2024-03-27,Wednesday,0.0
2024-03-28,Thursday,7.5
2024-03-29,Friday,0.0
2024-03-30,Saturday,0.0
2024-03-31,Sunday,0.0
2024-01-01,Monday,0.0
2024-01-02,Tuesday,0.0
2024-01-03,Wednesday,0.0
2024-01-04,Thursday,0.0
2024-01-05,Friday,0.0
2024-01-06,Saturday,0.0
2024-01-07,Sunday,0.0
2024-01-08,Monday,0.0
2024-01-09,Tuesday,0.0
2024-01-10,Wednesday,0.0
2024-01-11,Thursday,0.0
2024-01-12,Friday,0.0
2024-01-13,Saturday,0.0
2024-01-14,Sunday,0.0
2024-01-15,Monday,0.0
2024-01-16,Tuesday,0.0
2024-01-17,Wednesday,0.0
2024-01-18,Thursday,0.0
2024-01-19,Friday,0.0
2024-01-20,Saturday,0.0
2024-01-21,Sunday,0.0
2024-01-22,Monday,0.0
2024-01-23,Tuesday,0.0
2024-01-24,Wednesday,0.0
2024-01-25,Thursday,0.0
2024-01-26,Friday,0.0
2024-01-27,Saturday,0.0
2024-01-28,Sunday,0.0
2024-01-29,Monday,0.0
2024-01-30,Tuesday,0.0
2024-01-31,Wednesday,0.0
2024-02-01,Thursday,0.0
2024-02-02,Friday,0.0
2024-02-03,Saturday,0.0
2024-02-04,Sunday,0.0
2024-02-05,Monday,0.0
2024-02-06,Tuesday,0.0
2024-02-07,Wednesday,0.0
2024-02-08,Thursday,0.0
2024-02-09,Friday,0.0
2024-02-10,Saturday,0.0
2024-02-11,Sunday,0.0
2024-02-12,Monday,0.0
2024-02-13,Tuesday,0.0
2024-02-14,Wednesday,0.0
2024-02-15,Thursday,0.0
2024-02-16,Friday,0.0
2024-02-17,Saturday,0.0
2024-02-18,Sunday,0.0
2024-02-19,Monday,0.0
2024-02-20,Tuesday,0.0
2024-02-21,Wednesday,0.0
2024-02-22,Thursday,0.0
2024-02-23,Friday,0.0
2024-02-24,Saturday,0.0
2024-02-25,Sunday,0.0
2024-02-26,Monday,0.0
2024-02-27,Tuesday,0.0
2024-02-28,Wednesday,0.0
2024-02-29,Thursday,0.0
2024-03-01,Friday,0.0
2024-03-02,Saturday,0.0
2024-03-03,Sunday,0.0
2024-03-04,Monday,0.0
2024-03-05,Tuesday,0.0
2024-03-06,Wednesday,0.0
2024-03-07,Thursday,0.0
2024-03-08,Friday,0.0
2024-03-09,Saturday,0.0
2024-03-10,Sunday,0.0
2024-03-11,Monday,0.0
2024-03-12,Tuesday,0.0
2024-03-13,Wednesday,0.0
2024-03-14,Thursday,0.0
2024-03-15,Friday,0.0
2024-03-16,Saturday,0.0
2024-03-17,Sunday,0.0
2024-03-18,Monday,0.0
2024-03-19,Tuesday,0.0
2024-03-20,Wednesday,0.0
2024-03-21,Thursday,0.0
2024-03-22,Friday,0.0
2024-03-23,Saturday,0.0
2024-03-24,Sunday,0.0
2024-03-25,Monday,0.0
2024-03-26,Tuesday,0.0
2024-03-27,Wednesday,0.0
2024-03-28,Thursday,0.0
2024-03-29,Friday,0.0
2024-03-30,Saturday,0.0
2024-03-31,Sunday,0.0
2024-01-01,Monday,23.75
2024-01-02,Tuesday,21.5
2024-01-03,Wednesday,15.25
2024-01-04,Thursday,7.5
2024-01-05,Friday,45.0
2024-01-06,Saturday,29.25
2024-01-07,Sunday,20.0
2024-01-08,Monday,13.75
2024-01-09,Tuesday,22.0
2024-01-10,Wednesday,14.25
2024-01-11,Thursday,7.5
2024-01-12,Friday,14.25
2024-01-13,Saturday,8.5
2024-01-14,Sunday,6.25
2024-01-15,Monday,7.5
2024-01-16,Tuesday,7.0
